,endtime,artistname,trackname,msplayed,duration,starttime,year,month,week,dayofweek,day,hour,minute,quarter
5407,2021-10-23 07:46:00.000,Clipounets,Père Noël Ne Sois Pas Triste,59626,0 days 00:00:59.626000,2021-10-23 07:45:00.374,2021,10,42,5,23,7,46,4
5408,2021-10-23 07:49:00.000,Henri Dès,Vive le vent,167333,0 days 00:02:47.333000,2021-10-23 07:46:12.667,2021,10,42,5,23,7,49,4
5409,2021-10-23 07:53:00.000,Nana Mouskouri,Douce nuit sainte nuit,1109,0 days 00:00:01.109000,2021-10-23 07:52:58.891,2021,10,42,5,23,7,53,4
5410,2021-10-23 07:53:00.000,Kendji Girac,Petit papa Noël,226748,0 days 00:03:46.748000,2021-10-23 07:49:13.252,2021,10,42,5,23,7,53,4
5411,2021-10-23 07:56:00.000,Tino Rossi,Il est né le divin enfant - Remasterisé en 2018,173906,0 days 00:02:53.906000,2021-10-23 07:53:06.094,2021,10,42,5,23,7,56,4
5412,2021-10-23 07:58:00.000,Céline Dion,Happy Xmas (War Is Over),126372,0 days 00:02:06.372000,2021-10-23 07:55:53.628,2021,10,42,5,23,7,58,4
5413,2021-10-23 08:01:00.000,Renan Luce,Le Père Noël et la petite fille,170893,0 days 00:02:50.893000,2021-10-23 07:58:09.107,2021,10,42,5,23,8,1,4
5414,2021-10-23 08:05:00.000,Justin Bieber,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,240333,0 days 00:04:00.333000,2021-10-23 08:00:59.667,2021,10,42,5,23,8,5,4
5415,2021-10-23 08:08:00.000,Kids United Nouvelle Generation,L'enfant au tambour,185894,0 days 00:03:05.894000,2021-10-23 08:04:54.106,2021,10,42,5,23,8,8,4
5416,2021-10-23 08:11:00.000,Keen' V,C'est bientôt Noël (feat. Carla),189250,0 days 00:03:09.250000,2021-10-23 08:07:50.750,2021,10,42,5,23,8,11,4
5417,2021-10-23 08:14:00.000,Louane,Santa Claus Is Coming To Town,165067,0 days 00:02:45.067000,2021-10-23 08:11:14.933,2021,10,42,5,23,8,14,4
5418,2021-10-23 08:16:00.000,Chœur Eclats,La marche des rois,144000,0 days 00:02:24,2021-10-23 08:13:36.000,2021,10,42,5,23,8,16,4
5419,2021-10-23 08:17:00.000,Chantal Goya,La petite étoile de Noel,29411,0 days 00:00:29.411000,2021-10-23 08:16:30.589,2021,10,42,5,23,8,17,4
5420,2021-10-23 08:19:00.000,Joeboy,Sip (Alcohol),158400,0 days 00:02:38.400000,2021-10-23 08:16:21.600,2021,10,42,5,23,8,19,4
5421,2021-10-23 08:22:00.000,CKay,love nwantiti (feat. ElGrande Toto) - North African Remix,135480,0 days 00:02:15.480000,2021-10-23 08:19:44.520,2021,10,42,5,23,8,22,4
5422,2021-10-23 08:25:00.000,Omah Lay,Understand,174545,0 days 00:02:54.545000,2021-10-23 08:22:05.455,2021,10,42,5,23,8,25,4
5423,2021-10-23 08:27:00.000,Fireboy DML,Peru,151640,0 days 00:02:31.640000,2021-10-23 08:24:28.360,2021,10,42,5,23,8,27,4
5424,2021-10-23 08:30:00.000,Timaya,Cold Outside,181224,0 days 00:03:01.224000,2021-10-23 08:26:58.776,2021,10,42,5,23,8,30,4
5425,2021-10-23 08:33:00.000,Joé Dwèt Filé,C'est toi,160666,0 days 00:02:40.666000,2021-10-23 08:30:19.334,2021,10,42,5,23,8,33,4
5426,2021-10-23 08:36:00.000,Burna Boy,Question (feat. Don Jazzy),168461,0 days 00:02:48.461000,2021-10-23 08:33:11.539,2021,10,42,5,23,8,36,4
5427,2021-10-23 08:39:00.000,Kikimoteleba,Tigini - Remix,196033,0 days 00:03:16.033000,2021-10-23 08:35:43.967,2021,10,42,5,23,8,39,4
5428,2021-10-23 08:42:00.000,AV,Big Thug Boys,172690,0 days 00:02:52.690000,2021-10-23 08:39:07.310,2021,10,42,5,23,8,42,4
5429,2021-10-23 08:45:00.000,Lojay,Monalisa,213991,0 days 00:03:33.991000,2021-10-23 08:41:26.009,2021,10,42,5,23,8,45,4
5430,2021-10-23 08:48:00.000,SESS,To Match,165683,0 days 00:02:45.683000,2021-10-23 08:45:14.317,2021,10,42,5,23,8,48,4
5431,2021-10-23 08:51:00.000,MHD,Pololo,195026,0 days 00:03:15.026000,2021-10-23 08:47:44.974,2021,10,42,5,23,8,51,4
5432,2021-10-23 08:55:00.000,LADIPOE,Feeling,224000,0 days 00:03:44,2021-10-23 08:51:16.000,2021,10,42,5,23,8,55,4
5433,2021-10-23 08:58:00.000,Franglish,Sans moi,159434,0 days 00:02:39.434000,2021-10-23 08:55:20.566,2021,10,42,5,23,8,58,4
5434,2021-10-23 09:01:00.000,Ayra Starr,Bloody Samaritan,187000,0 days 00:03:07,2021-10-23 08:57:53.000,2021,10,42,5,23,9,1,4
5435,2021-10-23 09:04:00.000,Adekunle Gold,High,193758,0 days 00:03:13.758000,2021-10-23 09:00:46.242,2021,10,42,5,23,9,4,4
5436,2021-10-23 09:08:00.000,Rema,Soundgasm,204755,0 days 00:03:24.755000,2021-10-23 09:04:35.245,2021,10,42,5,23,9,8,4
5437,2021-10-23 09:08:00.000,H Magnum,Medusa,1272,0 days 00:00:01.272000,2021-10-23 09:07:58.728,2021,10,42,5,23,9,8,4
5438,2021-10-23 11:27:00.000,Adele,Easy On Me,224694,0 days 00:03:44.694000,2021-10-23 11:23:15.306,2021,10,42,5,23,11,27,4
5439,2021-10-23 11:31:00.000,Adele,Remedy,245426,0 days 00:04:05.426000,2021-10-23 11:26:54.574,2021,10,42,5,23,11,31,4
5440,2021-10-23 11:35:00.000,Ed Sheeran,Shivers - Acoustic Version,206986,0 days 00:03:26.986000,2021-10-23 11:31:33.014,2021,10,42,5,23,11,35,4
5441,2021-10-23 11:35:00.000,Coldplay,Let Somebody Go,19077,0 days 00:00:19.077000,2021-10-23 11:34:40.923,2021,10,42,5,23,11,35,4
5442,2021-10-23 13:58:00.000,Baby Bash,Suga Suga,3392,0 days 00:00:03.392000,2021-10-23 13:57:56.608,2021,10,42,5,23,13,58,4
5443,2021-10-23 13:59:00.000,Naza,Fais ta mala,17493,0 days 00:00:17.493000,2021-10-23 13:58:42.507,2021,10,42,5,23,13,59,4
5444,2021-10-23 14:01:00.000,Naza,Fais ta mala,117360,0 days 00:01:57.360000,2021-10-23 13:59:02.640,2021,10,42,5,23,14,1,4
5445,2021-10-23 14:01:00.000,Dadju,Gentleman 2.0 - Intro,820,0 days 00:00:00.820000,2021-10-23 14:00:59.180,2021,10,42,5,23,14,1,4
5446,2021-10-23 14:01:00.000,Imagine Dragons,Believer,1300,0 days 00:00:01.300000,2021-10-23 14:00:58.700,2021,10,42,5,23,14,1,4
5447,2021-10-23 14:01:00.000,X Maleya,Mon ex,920,0 days 00:00:00.920000,2021-10-23 14:00:59.080,2021,10,42,5,23,14,1,4
5448,2021-10-23 14:04:00.000,Nadjee,Pas là-bas,183173,0 days 00:03:03.173000,2021-10-23 14:00:56.827,2021,10,42,5,23,14,4,4
5449,2021-10-23 14:06:00.000,La Fouine,Magnum - Bonus rap,2150,0 days 00:00:02.150000,2021-10-23 14:05:57.850,2021,10,42,5,23,14,6,4
5450,2021-10-23 14:06:00.000,Sofiane,Cramé,8690,0 days 00:00:08.690000,2021-10-23 14:05:51.310,2021,10,42,5,23,14,6,4
5451,2021-10-23 14:06:00.000,La Fouine,Lighters Up (feat. Milow) - Bonus rap,102756,0 days 00:01:42.756000,2021-10-23 14:04:17.244,2021,10,42,5,23,14,6,4
5452,2021-10-23 14:08:00.000,Maahlox Le Vibeur,M.0.U.F,115870,0 days 00:01:55.870000,2021-10-23 14:06:04.130,2021,10,42,5,23,14,8,4
5453,2021-10-23 14:10:00.000,Maahlox Le Vibeur,On ne mets pas le coeur,151600,0 days 00:02:31.600000,2021-10-23 14:07:28.400,2021,10,42,5,23,14,10,4
5454,2021-10-23 14:10:00.000,Oumar Konate,Faut pas toucher,12840,0 days 00:00:12.840000,2021-10-23 14:09:47.160,2021,10,42,5,23,14,10,4
5455,2021-10-23 14:12:00.000,Burna Boy,Sekkle Down (feat. J Hus),48980,0 days 00:00:48.980000,2021-10-23 14:11:11.020,2021,10,42,5,23,14,12,4
5456,2021-10-23 14:15:00.000,Maes,NWR,198654,0 days 00:03:18.654000,2021-10-23 14:11:41.346,2021,10,42,5,23,14,15,4
5457,2021-10-23 14:19:00.000,Y'akoto,Good Better Best,2170,0 days 00:00:02.170000,2021-10-23 14:18:57.830,2021,10,42,5,23,14,19,4
5458,2021-10-23 14:19:00.000,Nekfeu,Tricheur,212955,0 days 00:03:32.955000,2021-10-23 14:15:27.045,2021,10,42,5,23,14,19,4
5459,2021-10-23 14:19:00.000,G-Eazy,Good Life (with G-Eazy & Kehlani),1880,0 days 00:00:01.880000,2021-10-23 14:18:58.120,2021,10,42,5,23,14,19,4
5460,2021-10-23 14:20:00.000,Passion,"God, You’re So Good - Live",31210,0 days 00:00:31.210000,2021-10-23 14:19:28.790,2021,10,42,5,23,14,20,4
5461,2021-10-23 14:23:00.000,Maes,NWR,198654,0 days 00:03:18.654000,2021-10-23 14:19:41.346,2021,10,42,5,23,14,23,4
5462,2021-10-23 14:27:00.000,Nadjee,Mort d'homme,234197,0 days 00:03:54.197000,2021-10-23 14:23:05.803,2021,10,42,5,23,14,27,4
5463,2021-10-23 14:30:00.000,Ninho,À Kinshasa (feat. Fally Ipupa),177805,0 days 00:02:57.805000,2021-10-23 14:27:02.195,2021,10,42,5,23,14,30,4
5464,2021-10-23 14:32:00.000,Shay,Liquide,158295,0 days 00:02:38.295000,2021-10-23 14:29:21.705,2021,10,42,5,23,14,32,4
5465,2021-10-23 14:36:00.000,Kalash,4 croisees,238000,0 days 00:03:58,2021-10-23 14:32:02.000,2021,10,42,5,23,14,36,4
5466,2021-10-23 14:38:00.000,Booba,GLAIVE,116178,0 days 00:01:56.178000,2021-10-23 14:36:03.822,2021,10,42,5,23,14,38,4
5467,2021-10-23 14:43:00.000,Ya Levis,Liballa,288574,0 days 00:04:48.574000,2021-10-23 14:38:11.426,2021,10,42,5,23,14,43,4
5468,2021-10-23 14:47:00.000,Burna Boy,Ye,231618,0 days 00:03:51.618000,2021-10-23 14:43:08.382,2021,10,42,5,23,14,47,4
5469,2021-10-23 14:50:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-10-23 14:47:02.174,2021,10,42,5,23,14,50,4
5470,2021-10-23 14:53:00.000,Fally Ipupa,"Sweet Life ""La Vie Est Belle""",206503,0 days 00:03:26.503000,2021-10-23 14:49:33.497,2021,10,42,5,23,14,53,4
5471,2021-10-23 14:58:00.000,Youssoupha,Avoir de l'argent,253573,0 days 00:04:13.573000,2021-10-23 14:53:46.427,2021,10,42,5,23,14,58,4
5472,2021-10-23 15:01:00.000,Sia,Never Give Up,221986,0 days 00:03:41.986000,2021-10-23 14:57:18.014,2021,10,42,5,23,15,1,4
5473,2021-10-23 15:05:00.000,Booba,BB,198373,0 days 00:03:18.373000,2021-10-23 15:01:41.627,2021,10,42,5,23,15,5,4
5474,2021-10-23 15:08:00.000,Insomniak,Problem,202000,0 days 00:03:22,2021-10-23 15:04:38.000,2021,10,42,5,23,15,8,4
5475,2021-10-23 15:12:00.000,Roissy,TATAMI,210000,0 days 00:03:30,2021-10-23 15:08:30.000,2021,10,42,5,23,15,12,4
5476,2021-10-23 15:12:00.000,Jérémy Frerot,Un homme,39370,0 days 00:00:39.370000,2021-10-23 15:11:20.630,2021,10,42,5,23,15,12,4
5477,2021-10-23 15:12:00.000,Jahyanai,Dweet So,4440,0 days 00:00:04.440000,2021-10-23 15:11:55.560,2021,10,42,5,23,15,12,4
5478,2021-10-23 15:15:00.000,S.Pri Noir,Juste pour voir,174410,0 days 00:02:54.410000,2021-10-23 15:12:05.590,2021,10,42,5,23,15,15,4
5479,2021-10-23 15:18:00.000,Youssoupha,MON ROI,190540,0 days 00:03:10.540000,2021-10-23 15:14:49.460,2021,10,42,5,23,15,18,4
5480,2021-10-23 15:22:00.000,Ya Levis,Sale,199392,0 days 00:03:19.392000,2021-10-23 15:18:40.608,2021,10,42,5,23,15,22,4
5481,2021-10-23 15:24:00.000,KeBlack,On rigolait,124607,0 days 00:02:04.607000,2021-10-23 15:21:55.393,2021,10,42,5,23,15,24,4
5482,2021-10-23 15:24:00.000,Gaz Mawete,Olingi Nini,6720,0 days 00:00:06.720000,2021-10-23 15:23:53.280,2021,10,42,5,23,15,24,4
5483,2021-10-23 15:26:00.000,Naza,Loin de moi,135107,0 days 00:02:15.107000,2021-10-23 15:23:44.893,2021,10,42,5,23,15,26,4
5484,2021-10-23 15:29:00.000,Aya Nakamura,Bobo,156162,0 days 00:02:36.162000,2021-10-23 15:26:23.838,2021,10,42,5,23,15,29,4
5485,2021-10-23 15:29:00.000,Ya Levis,Liballa,20450,0 days 00:00:20.450000,2021-10-23 15:28:39.550,2021,10,42,5,23,15,29,4
5486,2021-10-23 15:31:00.000,Booba,GLAIVE,116178,0 days 00:01:56.178000,2021-10-23 15:29:03.822,2021,10,42,5,23,15,31,4
5487,2021-10-23 15:35:00.000,Burna Boy,Ye,231618,0 days 00:03:51.618000,2021-10-23 15:31:08.382,2021,10,42,5,23,15,35,4
5488,2021-10-23 15:38:00.000,Youssoupha,MON ROI,196453,0 days 00:03:16.453000,2021-10-23 15:34:43.547,2021,10,42,5,23,15,38,4
5489,2021-10-23 15:42:00.000,Maes,NWR,198654,0 days 00:03:18.654000,2021-10-23 15:38:41.346,2021,10,42,5,23,15,42,4
5490,2021-10-23 15:43:00.000,S.Pri Noir,Juste pour voir,87165,0 days 00:01:27.165000,2021-10-23 15:41:32.835,2021,10,42,5,23,15,43,4
5491,2021-10-23 15:43:00.000,Ya Levis,Liballa,10020,0 days 00:00:10.020000,2021-10-23 15:42:49.980,2021,10,42,5,23,15,43,4
5492,2021-10-23 15:46:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-10-23 15:43:02.174,2021,10,42,5,23,15,46,4
5493,2021-10-23 15:49:00.000,Shay,Liquide,158295,0 days 00:02:38.295000,2021-10-23 15:46:21.705,2021,10,42,5,23,15,49,4
5494,2021-10-23 15:52:00.000,Insomniak,Problem,202000,0 days 00:03:22,2021-10-23 15:48:38.000,2021,10,42,5,23,15,52,4
5495,2021-10-23 15:56:00.000,Kalash,4 croisees,238000,0 days 00:03:58,2021-10-23 15:52:02.000,2021,10,42,5,23,15,56,4
5496,2021-10-23 16:00:00.000,Sia,Never Give Up,221986,0 days 00:03:41.986000,2021-10-23 15:56:18.014,2021,10,42,5,23,16,0,4
5497,2021-10-23 16:04:00.000,Roissy,TATAMI,210000,0 days 00:03:30,2021-10-23 16:00:30.000,2021,10,42,5,23,16,4,4
5498,2021-10-23 16:09:00.000,Fally Ipupa,"Sweet Life ""La Vie Est Belle""",221031,0 days 00:03:41.031000,2021-10-23 16:05:18.969,2021,10,42,5,23,16,9,4
5499,2021-10-23 16:12:00.000,Booba,BB,198373,0 days 00:03:18.373000,2021-10-23 16:08:41.627,2021,10,42,5,23,16,12,4
5500,2021-10-23 16:15:00.000,Ninho,À Kinshasa (feat. Fally Ipupa),177805,0 days 00:02:57.805000,2021-10-23 16:12:02.195,2021,10,42,5,23,16,15,4
5501,2021-10-23 16:19:00.000,Youssoupha,Avoir de l'argent,253573,0 days 00:04:13.573000,2021-10-23 16:14:46.427,2021,10,42,5,23,16,19,4
5502,2021-10-23 16:22:00.000,Booba,GLAIVE,116178,0 days 00:01:56.178000,2021-10-23 16:20:03.822,2021,10,42,5,23,16,22,4
5503,2021-10-23 16:28:00.000,Burna Boy,Ye,42452,0 days 00:00:42.452000,2021-10-23 16:27:17.548,2021,10,42,5,23,16,28,4
5504,2021-10-23 16:29:00.000,KeBlack,Shake It,15730,0 days 00:00:15.730000,2021-10-23 16:28:44.270,2021,10,42,5,23,16,29,4
5505,2021-10-23 16:32:00.000,Blaq Jerzee,Falling For U,181964,0 days 00:03:01.964000,2021-10-23 16:28:58.036,2021,10,42,5,23,16,32,4
5506,2021-10-23 16:35:00.000,Epoque,Cliché,192457,0 days 00:03:12.457000,2021-10-23 16:31:47.543,2021,10,42,5,23,16,35,4
5507,2021-10-23 16:37:00.000,CKay,love nwantiti (feat. ElGrande Toto) - North African Remix,30724,0 days 00:00:30.724000,2021-10-23 16:36:29.276,2021,10,42,5,23,16,37,4
5508,2021-10-23 16:37:00.000,CKay,love nwantiti (feat. ElGrande Toto) - North African Remix,135480,0 days 00:02:15.480000,2021-10-23 16:34:44.520,2021,10,42,5,23,16,37,4
5509,2021-10-23 16:40:00.000,SESS,To Match,165683,0 days 00:02:45.683000,2021-10-23 16:37:14.317,2021,10,42,5,23,16,40,4
5510,2021-10-23 16:40:00.000,AV,Big Thug Boys,172690,0 days 00:02:52.690000,2021-10-23 16:37:07.310,2021,10,42,5,23,16,40,4
5511,2021-10-23 16:42:00.000,Kizz Daniel,Lie,156600,0 days 00:02:36.600000,2021-10-23 16:39:23.400,2021,10,42,5,23,16,42,4
5512,2021-10-23 16:43:00.000,Burna Boy,Question (feat. Don Jazzy),168461,0 days 00:02:48.461000,2021-10-23 16:40:11.539,2021,10,42,5,23,16,43,4
5513,2021-10-23 16:46:00.000,WizKid,Anoti,51772,0 days 00:00:51.772000,2021-10-23 16:45:08.228,2021,10,42,5,23,16,46,4
5514,2021-10-23 16:46:00.000,Ruger,Bounce,184686,0 days 00:03:04.686000,2021-10-23 16:42:55.314,2021,10,42,5,23,16,46,4
5515,2021-10-23 16:47:00.000,LADIPOE,Feeling,224000,0 days 00:03:44,2021-10-23 16:43:16.000,2021,10,42,5,23,16,47,4
5516,2021-10-23 16:47:00.000,Gaz Mawete,Tika,14549,0 days 00:00:14.549000,2021-10-23 16:46:45.451,2021,10,42,5,23,16,47,4
5517,2021-10-23 16:47:00.000,Joeboy,Sip (Alcohol),1770,0 days 00:00:01.770000,2021-10-23 16:46:58.230,2021,10,42,5,23,16,47,4
5518,2021-10-23 16:48:00.000,Gaz Mawete,Tika,89663,0 days 00:01:29.663000,2021-10-23 16:46:30.337,2021,10,42,5,23,16,48,4
5519,2021-10-23 16:50:00.000,H Magnum,Medusa,179364,0 days 00:02:59.364000,2021-10-23 16:47:00.636,2021,10,42,5,23,16,50,4
5520,2021-10-23 16:51:00.000,Joeboy,Sip (Alcohol),158400,0 days 00:02:38.400000,2021-10-23 16:48:21.600,2021,10,42,5,23,16,51,4
5521,2021-10-23 16:53:00.000,Ayra Starr,Bloody Samaritan,187000,0 days 00:03:07,2021-10-23 16:49:53.000,2021,10,42,5,23,16,53,4
5522,2021-10-23 16:54:00.000,Rema,Soundgasm,204755,0 days 00:03:24.755000,2021-10-23 16:50:35.245,2021,10,42,5,23,16,54,4
5523,2021-10-23 16:55:00.000,S1mba,Twice,170138,0 days 00:02:50.138000,2021-10-23 16:52:09.862,2021,10,42,5,23,16,55,4
5524,2021-10-23 16:56:00.000,MHD,Pololo,126874,0 days 00:02:06.874000,2021-10-23 16:53:53.126,2021,10,42,5,23,16,56,4
5525,2021-10-23 16:57:00.000,Demarco,For You (with Sarkodie),24042,0 days 00:00:24.042000,2021-10-23 16:56:35.958,2021,10,42,5,23,16,57,4
5526,2021-10-23 17:00:00.000,WizKid,Essence (feat. Justin Bieber & Tems),263288,0 days 00:04:23.288000,2021-10-23 16:55:36.712,2021,10,42,5,23,17,0,4
5527,2021-10-23 17:00:00.000,KiDi,Touch It,20903,0 days 00:00:20.903000,2021-10-23 16:59:39.097,2021,10,42,5,23,17,0,4
5528,2021-10-23 17:00:00.000,AV,Big Thug Boys,192718,0 days 00:03:12.718000,2021-10-23 16:56:47.282,2021,10,42,5,23,17,0,4
5529,2021-10-23 17:03:00.000,Doks,Sexy mannequin,14208,0 days 00:00:14.208000,2021-10-23 17:02:45.792,2021,10,42,5,23,17,3,4
5530,2021-10-23 17:03:00.000,Dadju,Mon soleil,190757,0 days 00:03:10.757000,2021-10-23 16:59:49.243,2021,10,42,5,23,17,3,4
5531,2021-10-23 17:03:00.000,H Magnum,Medusa,147370,0 days 00:02:27.370000,2021-10-23 17:00:32.630,2021,10,42,5,23,17,3,4
5532,2021-10-23 17:03:00.000,Burna Boy,Question (feat. Don Jazzy),12650,0 days 00:00:12.650000,2021-10-23 17:02:47.350,2021,10,42,5,23,17,3,4
5533,2021-10-23 17:04:00.000,Fireboy DML,Peru,22848,0 days 00:00:22.848000,2021-10-23 17:03:37.152,2021,10,42,5,23,17,4,4
5534,2021-10-23 17:06:00.000,Mayorkun,Let Me Know,174757,0 days 00:02:54.757000,2021-10-23 17:03:05.243,2021,10,42,5,23,17,6,4
5535,2021-10-23 17:06:00.000,S1mba,Twice,170138,0 days 00:02:50.138000,2021-10-23 17:03:09.862,2021,10,42,5,23,17,6,4
5536,2021-10-23 17:07:00.000,Tayc,Dis moi comment.,8981,0 days 00:00:08.981000,2021-10-23 17:06:51.019,2021,10,42,5,23,17,7,4
5537,2021-10-23 17:07:00.000,Franglish,Sans moi,17030,0 days 00:00:17.030000,2021-10-23 17:06:42.970,2021,10,42,5,23,17,7,4
5538,2021-10-23 17:08:00.000,Driks,"Plan (feat. Franglish, Abou Debeing & Dadju)",42346,0 days 00:00:42.346000,2021-10-23 17:07:17.654,2021,10,42,5,23,17,8,4
5539,2021-10-23 17:08:00.000,Franglish,Sans moi,5354,0 days 00:00:05.354000,2021-10-23 17:07:54.646,2021,10,42,5,23,17,8,4
5540,2021-10-23 17:09:00.000,Ruger,Bounce,184686,0 days 00:03:04.686000,2021-10-23 17:05:55.314,2021,10,42,5,23,17,9,4
5541,2021-10-23 17:10:00.000,Epoque,Cliché,148714,0 days 00:02:28.714000,2021-10-23 17:07:31.286,2021,10,42,5,23,17,10,4
5542,2021-10-23 17:10:00.000,Tems,Crazy Tings,65771,0 days 00:01:05.771000,2021-10-23 17:08:54.229,2021,10,42,5,23,17,10,4
5543,2021-10-23 17:13:00.000,Epoque,Cliché,195307,0 days 00:03:15.307000,2021-10-23 17:09:44.693,2021,10,42,5,23,17,13,4
5544,2021-10-23 17:17:00.000,Rema,Soundgasm,204755,0 days 00:03:24.755000,2021-10-23 17:13:35.245,2021,10,42,5,23,17,17,4
5545,2021-10-24 12:30:00.000,AV,Big Thug Boys,172690,0 days 00:02:52.690000,2021-10-24 12:27:07.310,2021,10,42,6,24,12,30,4
5546,2021-10-24 12:34:00.000,WizKid,Essence (feat. Justin Bieber & Tems),263288,0 days 00:04:23.288000,2021-10-24 12:29:36.712,2021,10,42,6,24,12,34,4
5547,2021-10-24 12:37:00.000,Ronisia,Comme moi (feat. Tiakola),174346,0 days 00:02:54.346000,2021-10-24 12:34:05.654,2021,10,42,6,24,12,37,4
5548,2021-10-24 12:38:00.000,S.Pri Noir,Juste pour voir,3900,0 days 00:00:03.900000,2021-10-24 12:37:56.100,2021,10,42,6,24,12,38,4
5549,2021-10-24 12:38:00.000,Dadju,Mon soleil,90961,0 days 00:01:30.961000,2021-10-24 12:36:29.039,2021,10,42,6,24,12,38,4
5550,2021-10-24 12:39:00.000,Sia,Never Give Up,3370,0 days 00:00:03.370000,2021-10-24 12:38:56.630,2021,10,42,6,24,12,39,4
5551,2021-10-24 12:39:00.000,Kalash,4 croisees,1270,0 days 00:00:01.270000,2021-10-24 12:38:58.730,2021,10,42,6,24,12,39,4
5552,2021-10-24 12:39:00.000,Shay,Liquide,1220,0 days 00:00:01.220000,2021-10-24 12:38:58.780,2021,10,42,6,24,12,39,4
5553,2021-10-24 12:41:00.000,Ninho,À Kinshasa (feat. Fally Ipupa),177805,0 days 00:02:57.805000,2021-10-24 12:38:02.195,2021,10,42,6,24,12,41,4
5554,2021-10-24 12:45:00.000,Youssoupha,MON ROI,196453,0 days 00:03:16.453000,2021-10-24 12:41:43.547,2021,10,42,6,24,12,45,4
5555,2021-10-24 12:48:00.000,Roissy,TATAMI,210000,0 days 00:03:30,2021-10-24 12:44:30.000,2021,10,42,6,24,12,48,4
5556,2021-10-24 12:52:00.000,Maes,NWR,198654,0 days 00:03:18.654000,2021-10-24 12:48:41.346,2021,10,42,6,24,12,52,4
5557,2021-10-24 12:55:00.000,Fally Ipupa,"Sweet Life ""La Vie Est Belle""",206503,0 days 00:03:26.503000,2021-10-24 12:51:33.497,2021,10,42,6,24,12,55,4
5558,2021-10-24 12:59:00.000,Burna Boy,Ye,231618,0 days 00:03:51.618000,2021-10-24 12:55:08.382,2021,10,42,6,24,12,59,4
5559,2021-10-24 13:01:00.000,Booba,GLAIVE,116178,0 days 00:01:56.178000,2021-10-24 12:59:03.822,2021,10,42,6,24,13,1,4
5560,2021-10-24 13:05:00.000,Youssoupha,Avoir de l'argent,253573,0 days 00:04:13.573000,2021-10-24 13:00:46.427,2021,10,42,6,24,13,5,4
5561,2021-10-24 13:08:00.000,Boulevard des Airs,Bruxelles,177826,0 days 00:02:57.826000,2021-10-24 13:05:02.174,2021,10,42,6,24,13,8,4
5562,2021-10-24 13:12:00.000,Nadjee,Mort d'homme,234197,0 days 00:03:54.197000,2021-10-24 13:08:05.803,2021,10,42,6,24,13,12,4
5563,2021-10-24 13:17:00.000,Ya Levis,Liballa,288574,0 days 00:04:48.574000,2021-10-24 13:12:11.426,2021,10,42,6,24,13,17,4
5564,2021-10-24 13:20:00.000,Insomniak,Problem,202000,0 days 00:03:22,2021-10-24 13:16:38.000,2021,10,42,6,24,13,20,4
5565,2021-10-24 13:24:00.000,Booba,BB,198373,0 days 00:03:18.373000,2021-10-24 13:20:41.627,2021,10,42,6,24,13,24,4
5566,2021-10-24 13:26:00.000,Jérémy Frerot,Un homme,157573,0 days 00:02:37.573000,2021-10-24 13:23:22.427,2021,10,42,6,24,13,26,4
5567,2021-10-24 13:29:00.000,Dj Leska,Enfumé,182306,0 days 00:03:02.306000,2021-10-24 13:25:57.694,2021,10,42,6,24,13,29,4
5568,2021-10-24 13:32:00.000,Youssoupha,MON ROI,196453,0 days 00:03:16.453000,2021-10-24 13:28:43.547,2021,10,42,6,24,13,32,4
5569,2021-10-24 13:36:00.000,KeBlack,On rigolait,218173,0 days 00:03:38.173000,2021-10-24 13:32:21.827,2021,10,42,6,24,13,36,4
5570,2021-10-24 13:39:00.000,Naza,Loin de moi,143760,0 days 00:02:23.760000,2021-10-24 13:36:36.240,2021,10,42,6,24,13,39,4
5571,2021-10-24 13:42:00.000,KeBlack,Menteuse,185906,0 days 00:03:05.906000,2021-10-24 13:38:54.094,2021,10,42,6,24,13,42,4
5572,2021-10-24 13:44:00.000,Gaz Mawete,Olingi Nini,22770,0 days 00:00:22.770000,2021-10-24 13:43:37.230,2021,10,42,6,24,13,44,4
5573,2021-10-24 13:44:00.000,S.Pri Noir,Juste pour voir,1230,0 days 00:00:01.230000,2021-10-24 13:43:58.770,2021,10,42,6,24,13,44,4
5574,2021-10-24 13:44:00.000,Shesko l'emeraude,Sans moi,10190,0 days 00:00:10.190000,2021-10-24 13:43:49.810,2021,10,42,6,24,13,44,4
5575,2021-10-24 13:44:00.000,Ya Levis,Aïcha,134956,0 days 00:02:14.956000,2021-10-24 13:41:45.044,2021,10,42,6,24,13,44,4
5576,2021-10-24 13:50:00.000,Kalash,Moments gâchés,310346,0 days 00:05:10.346000,2021-10-24 13:44:49.654,2021,10,42,6,24,13,50,4
5577,2021-10-24 13:53:00.000,KeBlack,Ne m'en veux pas,191520,0 days 00:03:11.520000,2021-10-24 13:49:48.480,2021,10,42,6,24,13,53,4
5578,2021-10-24 13:57:00.000,melvitto,Stay (feat. Gabzy),247299,0 days 00:04:07.299000,2021-10-24 13:52:52.701,2021,10,42,6,24,13,57,4
